DateTime,Junction,Vehicles,ID,Hour,Day,Month,IsWeekend,TrafficLevel
2020-02-20 08:00:00,1,132,1209,8,3,2,0,High
2020-02-20 09:00:00,1,142,1210,9,3,2,0,High
2020-02-20 10:00:00,1,50,1211,10,3,2,0,High
2020-02-20 11:00:00,4,21,1212,11,3,2,0,Medium
2020-02-20 12:00:00,2,54,1213,12,3,2,0,High
2020-02-20 13:00:00,2,56,1214,13,3,2,0,High
2020-02-20 14:00:00,2,32,1215,14,3,2,0,Medium
2020-02-20 15:00:00,1,56,1216,15,3,2,0,High
2020-02-20 16:00:00,2,43,1217,16,3,2,0,Medium
2020-02-20 17:00:00,2,101,1218,17,3,2,0,High
2020-02-20 18:00:00,1,155,1219,18,3,2,0,High
2020-02-20 19:00:00,3,67,1220,19,3,2,0,High
2020-02-20 20:00:00,1,51,1221,20,3,2,0,High
2020-02-20 21:00:00,2,38,1222,21,3,2,0,Medium
2020-02-20 22:00:00,1,54,1223,22,3,2,0,High
2020-02-20 23:00:00,3,30,1224,23,3,2,0,Medium
2020-02-21 00:00:00,1,6,1225,0,4,2,0,Low
2020-02-21 01:00:00,2,13,1226,1,4,2,0,Low
2020-02-21 02:00:00,3,9,1227,2,4,2,0,Low
2020-02-21 03:00:00,4,9,1228,3,4,2,0,Low
2020-02-21 04:00:00,2,8,1229,4,4,2,0,Low
2020-02-21 05:00:00,3,28,1230,5,4,2,0,Medium
2020-02-21 06:00:00,3,33,1231,6,4,2,0,Medium
2020-02-21 07:00:00,4,44,1232,7,4,2,0,Medium
2020-02-21 08:00:00,1,128,1233,8,4,2,0,High
2020-02-21 09:00:00,1,125,1234,9,4,2,0,High
2020-02-21 10:00:00,2,42,1235,10,4,2,0,Medium
2020-02-21 11:00:00,4,15,1236,11,4,2,0,Low
2020-02-21 12:00:00,1,86,1237,12,4,2,0,High
2020-02-21 13:00:00,4,30,1238,13,4,2,0,Medium
2020-02-21 14:00:00,1,60,1239,14,4,2,0,High
2020-02-21 15:00:00,3,27,1240,15,4,2,0,Medium
2020-02-21 16:00:00,1,60,1241,16,4,2,0,High
2020-02-21 17:00:00,4,52,1242,17,4,2,0,High
2020-02-21 18:00:00,3,63,1243,18,4,2,0,High
2020-02-21 19:00:00,3,63,1244,19,4,2,0,High
2020-02-21 20:00:00,3,24,1245,20,4,2,0,Medium
2020-02-21 21:00:00,4,21,1246,21,4,2,0,Medium
2020-02-21 22:00:00,2,43,1247,22,4,2,0,Medium
2020-02-21 23:00:00,2,41,1248,23,4,2,0,Medium
2020-02-22 00:00:00,2,11,1249,0,5,2,1,Low
2020-02-22 01:00:00,4,0,1250,1,5,2,1,Low
2020-02-22 02:00:00,3,9,1251,2,5,2,1,Low
2020-02-22 03:00:00,2,13,1252,3,5,2,1,Low
2020-02-22 04:00:00,4,4,1253,4,5,2,1,Low
2020-02-22 05:00:00,2,33,1254,5,5,2,1,Medium
2020-02-22 06:00:00,1,27,1255,6,5,2,1,Medium
2020-02-22 07:00:00,2,57,1256,7,5,2,1,High
2020-02-22 08:00:00,2,56,1257,8,5,2,1,High
2020-02-22 09:00:00,3,42,1258,9,5,2,1,Medium
2020-02-22 10:00:00,4,10,1259,10,5,2,1,Low
2020-02-22 11:00:00,3,19,1260,11,5,2,1,Low
2020-02-22 12:00:00,3,29,1261,12,5,2,1,Medium
2020-02-22 13:00:00,3,27,1262,13,5,2,1,Medium
2020-02-22 14:00:00,3,18,1263,14,5,2,1,Low
2020-02-22 15:00:00,3,14,1264,15,5,2,1,Low
2020-02-22 16:00:00,2,21,1265,16,5,2,1,Medium
2020-02-22 17:00:00,3,46,1266,17,5,2,1,Medium
2020-02-22 18:00:00,3,45,1267,18,5,2,1,Medium
2020-02-22 19:00:00,4,32,1268,19,5,2,1,Medium
2020-02-22 20:00:00,1,35,1269,20,5,2,1,Medium
2020-02-22 21:00:00,2,16,1270,21,5,2,1,Low
2020-02-22 22:00:00,2,20,1271,22,5,2,1,Medium
2020-02-22 23:00:00,2,34,1272,23,5,2,1,Medium
2020-02-23 00:00:00,3,0,1273,0,6,2,1,Low
2020-02-23 01:00:00,3,4,1274,1,6,2,1,Low
2020-02-23 02:00:00,3,7,1275,2,6,2,1,Low
2020-02-23 03:00:00,4,0,1276,3,6,2,1,Low
2020-02-23 04:00:00,1,10,1277,4,6,2,1,Low
2020-02-23 05:00:00,3,19,1278,5,6,2,1,Low
2020-02-23 06:00:00,1,38,1279,6,6,2,1,Medium
2020-02-23 07:00:00,4,36,1280,7,6,2,1,Medium
2020-02-23 08:00:00,2,52,1281,8,6,2,1,High
2020-02-23 09:00:00,3,43,1282,9,6,2,1,Medium
2020-02-23 10:00:00,1,37,1283,10,6,2,1,Medium
2020-02-23 11:00:00,1,43,1284,11,6,2,1,Medium
2020-02-23 12:00:00,3,27,1285,12,6,2,1,Medium
2020-02-23 13:00:00,2,35,1286,13,6,2,1,Medium
2020-02-23 14:00:00,2,26,1287,14,6,2,1,Medium
2020-02-23 15:00:00,2,17,1288,15,6,2,1,Low
2020-02-23 16:00:00,4,14,1289,16,6,2,1,Low
2020-02-23 17:00:00,1,98,1290,17,6,2,1,High
2020-02-23 18:00:00,1,100,1291,18,6,2,1,High
2020-02-23 19:00:00,1,103,1292,19,6,2,1,High
2020-02-23 20:00:00,4,13,1293,20,6,2,1,Low
2020-02-23 21:00:00,1,39,1294,21,6,2,1,Medium
2020-02-23 22:00:00,4,10,1295,22,6,2,1,Low
2020-02-23 23:00:00,2,22,1296,23,6,2,1,Medium
2020-02-24 00:00:00,3,10,1297,0,0,2,0,Low
2020-02-24 01:00:00,1,24,1298,1,0,2,0,Medium
2020-02-24 02:00:00,1,13,1299,2,0,2,0,Low
2020-02-24 03:00:00,2,10,1300,3,0,2,0,Low
2020-02-24 04:00:00,3,3,1301,4,0,2,0,Low
2020-02-24 05:00:00,4,22,1302,5,0,2,0,Medium
2020-02-24 06:00:00,3,28,1303,6,0,2,0,Medium
2020-02-24 07:00:00,2,101,1304,7,0,2,0,High
2020-02-24 08:00:00,2,88,1305,8,0,2,0,High
2020-02-24 09:00:00,3,60,1306,9,0,2,0,High
2020-02-24 10:00:00,4,20,1307,10,0,2,0,Medium
2020-02-24 11:00:00,4,21,1308,11,0,2,0,Medium
2020-02-24 12:00:00,1,87,1309,12,0,2,0,High
2020-02-24 13:00:00,4,27,1310,13,0,2,0,Medium
2020-02-24 14:00:00,3,29,1311,14,0,2,0,Medium
2020-02-24 15:00:00,2,42,1312,15,0,2,0,Medium
2020-02-24 16:00:00,1,53,1313,16,0,2,0,High
2020-02-24 17:00:00,1,157,1314,17,0,2,0,High
2020-02-24 18:00:00,2,104,1315,18,0,2,0,High
2020-02-24 19:00:00,4,49,1316,19,0,2,0,Medium
2020-02-24 20:00:00,2,39,1317,20,0,2,0,Medium
2020-02-24 21:00:00,4,21,1318,21,0,2,0,Medium
2020-02-24 22:00:00,2,35,1319,22,0,2,0,Medium
2020-02-24 23:00:00,3,26,1320,23,0,2,0,Medium
2020-02-25 00:00:00,4,0,1321,0,1,2,0,Low
2020-02-25 01:00:00,3,9,1322,1,1,2,0,Low
2020-02-25 02:00:00,1,4,1323,2,1,2,0,Low
2020-02-25 03:00:00,2,16,1324,3,1,2,0,Low
2020-02-25 04:00:00,1,12,1325,4,1,2,0,Low
2020-02-25 05:00:00,1,57,1326,5,1,2,0,High
2020-02-25 06:00:00,1,55,1327,6,1,2,0,High
2020-02-25 07:00:00,1,136,1328,7,1,2,0,High
2020-02-25 08:00:00,2,98,1329,8,1,2,0,High
2020-02-25 09:00:00,1,121,1330,9,1,2,0,High
2020-02-25 10:00:00,2,45,1331,10,1,2,0,Medium
2020-02-25 11:00:00,2,41,1332,11,1,2,0,Medium
2020-02-25 12:00:00,3,35,1333,12,1,2,0,Medium
2020-02-25 13:00:00,4,27,1334,13,1,2,0,Medium
2020-02-25 14:00:00,4,23,1335,14,1,2,0,Medium
2020-02-25 15:00:00,2,35,1336,15,1,2,0,Medium
2020-02-25 16:00:00,3,22,1337,16,1,2,0,Medium
2020-02-25 17:00:00,2,104,1338,17,1,2,0,High
2020-02-25 18:00:00,2,100,1339,18,1,2,0,High
2020-02-25 19:00:00,2,94,1340,19,1,2,0,High
2020-02-25 20:00:00,3,27,1341,20,1,2,0,Medium
2020-02-25 21:00:00,4,17,1342,21,1,2,0,Low
2020-02-25 22:00:00,3,29,1343,22,1,2,0,Medium
2020-02-25 23:00:00,1,66,1344,23,1,2,0,High
2020-02-26 00:00:00,3,8,1345,0,2,2,0,Low
2020-02-26 01:00:00,3,7,1346,1,2,2,0,Low
2020-02-26 02:00:00,3,11,1347,2,2,2,0,Low
2020-02-26 03:00:00,3,6,1348,3,2,2,0,Low
2020-02-26 04:00:00,4,2,1349,4,2,2,0,Low
2020-02-26 05:00:00,1,62,1350,5,2,2,0,High
2020-02-26 06:00:00,4,24,1351,6,2,2,0,Medium
2020-02-26 07:00:00,4,43,1352,7,2,2,0,Medium
2020-02-26 08:00:00,3,60,1353,8,2,2,0,High
2020-02-26 09:00:00,2,94,1354,9,2,2,0,High
2020-02-26 10:00:00,2,39,1355,10,2,2,0,Medium
2020-02-26 11:00:00,4,17,1356,11,2,2,0,Low
2020-02-26 12:00:00,4,32,1357,12,2,2,0,Medium
2020-02-26 13:00:00,3,46,1358,13,2,2,0,Medium
2020-02-26 14:00:00,4,20,1359,14,2,2,0,Medium
2020-02-26 15:00:00,3,23,1360,15,2,2,0,Medium
2020-02-26 16:00:00,2,32,1361,16,2,2,0,Medium
2020-02-26 17:00:00,2,100,1362,17,2,2,0,High
2020-02-26 18:00:00,1,155,1363,18,2,2,0,High
2020-02-26 19:00:00,2,101,1364,19,2,2,0,High
2020-02-26 20:00:00,4,19,1365,20,2,2,0,Low
2020-02-26 21:00:00,2,36,1366,21,2,2,0,Medium
2020-02-26 22:00:00,3,23,1367,22,2,2,0,Medium
2020-02-26 23:00:00,2,43,1368,23,2,2,0,Medium
2020-02-27 00:00:00,1,21,1369,0,3,2,0,Medium
2020-02-27 01:00:00,2,2,1370,1,3,2,0,Low
2020-02-27 02:00:00,3,11,1371,2,3,2,0,Low
2020-02-27 03:00:00,3,8,1372,3,3,2,0,Low
2020-02-27 04:00:00,4,8,1373,4,3,2,0,Low
2020-02-27 05:00:00,2,33,1374,5,3,2,0,Medium
2020-02-27 06:00:00,3,22,1375,6,3,2,0,Medium
2020-02-27 07:00:00,1,137,1376,7,3,2,0,High
2020-02-27 08:00:00,4,47,1377,8,3,2,0,Medium
2020-02-27 09:00:00,1,150,1378,9,3,2,0,High
2020-02-27 10:00:00,2,42,1379,10,3,2,0,Medium
2020-02-27 11:00:00,2,38,1380,11,3,2,0,Medium
2020-02-27 12:00:00,2,54,1381,12,3,2,0,High
2020-02-27 13:00:00,4,32,1382,13,3,2,0,Medium
2020-02-27 14:00:00,3,23,1383,14,3,2,0,Medium
2020-02-27 15:00:00,4,23,1384,15,3,2,0,Medium
2020-02-27 16:00:00,1,57,1385,16,3,2,0,High
2020-02-27 17:00:00,4,53,1386,17,3,2,0,High
2020-02-27 18:00:00,1,153,1387,18,3,2,0,High
2020-02-27 19:00:00,4,49,1388,19,3,2,0,Medium
2020-02-27 20:00:00,3,24,1389,20,3,2,0,Medium
2020-02-27 21:00:00,1,57,1390,21,3,2,0,High
2020-02-27 22:00:00,2,41,1391,22,3,2,0,Medium
2020-02-27 23:00:00,2,39,1392,23,3,2,0,Medium
2020-02-28 00:00:00,4,3,1393,0,4,2,0,Low
2020-02-28 01:00:00,2,9,1394,1,4,2,0,Low
2020-02-28 02:00:00,1,15,1395,2,4,2,0,Low
2020-02-28 03:00:00,2,0,1396,3,4,2,0,Low
2020-02-28 04:00:00,3,7,1397,4,4,2,0,Low
2020-02-28 05:00:00,3,23,1398,5,4,2,0,Medium
2020-02-28 06:00:00,4,17,1399,6,4,2,0,Low
2020-02-28 07:00:00,1,127,1400,7,4,2,0,High
2020-02-28 08:00:00,3,56,1401,8,4,2,0,High
2020-02-28 09:00:00,3,57,1402,9,4,2,0,High
2020-02-28 10:00:00,1,54,1403,10,4,2,0,High
2020-02-28 11:00:00,2,48,1404,11,4,2,0,Medium
2020-02-28 12:00:00,2,57,1405,12,4,2,0,High
2020-02-28 13:00:00,4,30,1406,13,4,2,0,Medium
2020-02-28 14:00:00,2,41,1407,14,4,2,0,Medium
2020-02-28 15:00:00,1,60,1408,15,4,2,0,High
2020-02-28 16:00:00,3,26,1409,16,4,2,0,Medium
2020-02-28 17:00:00,2,93,1410,17,4,2,0,High
2020-02-28 18:00:00,4,52,1411,18,4,2,0,High
2020-02-28 19:00:00,2,107,1412,19,4,2,0,High
2020-02-28 20:00:00,1,48,1413,20,4,2,0,Medium
2020-02-28 21:00:00,4,17,1414,21,4,2,0,Low
2020-02-28 22:00:00,2,38,1415,22,4,2,0,Medium
2020-02-28 23:00:00,4,17,1416,23,4,2,0,Low
2020-02-29 00:00:00,1,13,1417,0,5,2,1,Low
2020-02-29 01:00:00,3,2,1418,1,5,2,1,Low
2020-02-29 02:00:00,1,24,1419,2,5,2,1,Medium
2020-02-29 03:00:00,1,17,1420,3,5,2,1,Low
2020-02-29 04:00:00,1,11,1421,4,5,2,1,Low
2020-02-29 05:00:00,1,45,1422,5,5,2,1,Medium
2020-02-29 06:00:00,3,20,1423,6,5,2,1,Medium
2020-02-29 07:00:00,3,38,1424,7,5,2,1,Medium
2020-02-29 08:00:00,4,28,1425,8,5,2,1,Medium
2020-02-29 09:00:00,2,60,1426,9,5,2,1,High
2020-02-29 10:00:00,3,19,1427,10,5,2,1,Low
2020-02-29 11:00:00,3,17,1428,11,5,2,1,Low
2020-02-29 12:00:00,2,31,1429,12,5,2,1,Medium
2020-02-29 13:00:00,3,23,1430,13,5,2,1,Medium
2020-02-29 14:00:00,1,38,1431,14,5,2,1,Medium
2020-02-29 15:00:00,1,38,1432,15,5,2,1,Medium
2020-02-29 16:00:00,2,34,1433,16,5,2,1,Medium
2020-02-29 17:00:00,4,29,1434,17,5,2,1,Medium
2020-02-29 18:00:00,4,33,1435,18,5,2,1,Medium
2020-02-29 19:00:00,2,71,1436,19,5,2,1,High
2020-02-29 20:00:00,2,35,1437,20,5,2,1,Medium
2020-02-29 21:00:00,1,35,1438,21,5,2,1,Medium
2020-02-29 22:00:00,4,13,1439,22,5,2,1,Low
2020-02-29 23:00:00,3,18,1440,23,5,2,1,Low
2020-03-01 00:00:00,1,10,1441,0,6,3,1,Low
2020-03-01 01:00:00,2,5,1442,1,6,3,1,Low
2020-03-01 02:00:00,4,3,1443,2,6,3,1,Low
2020-03-01 03:00:00,3,0,1444,3,6,3,1,Low
2020-03-01 04:00:00,3,5,1445,4,6,3,1,Low
2020-03-01 05:00:00,1,35,1446,5,6,3,1,Medium
2020-03-01 06:00:00,4,11,1447,6,6,3,1,Low
2020-03-01 07:00:00,4,31,1448,7,6,3,1,Medium
2020-03-01 08:00:00,2,51,1449,8,6,3,1,High
2020-03-01 09:00:00,4,26,1450,9,6,3,1,Medium
2020-03-01 10:00:00,4,16,1451,10,6,3,1,Low
2020-03-01 11:00:00,1,29,1452,11,6,3,1,Medium
2020-03-01 12:00:00,4,16,1453,12,6,3,1,Low
2020-03-01 13:00:00,3,22,1454,13,6,3,1,Medium
2020-03-01 14:00:00,1,40,1455,14,6,3,1,Medium
2020-03-01 15:00:00,1,36,1456,15,6,3,1,Medium
2020-03-01 16:00:00,2,17,1457,16,6,3,1,Low
2020-03-01 17:00:00,4,28,1458,17,6,3,1,Medium
2020-03-01 18:00:00,2,55,1459,18,6,3,1,High
2020-03-01 19:00:00,3,38,1460,19,6,3,1,Medium
2020-03-01 20:00:00,1,37,1461,20,6,3,1,Medium
2020-03-01 21:00:00,1,37,1462,21,6,3,1,Medium
2020-03-01 22:00:00,1,23,1463,22,6,3,1,Medium
2020-03-01 23:00:00,3,18,1464,23,6,3,1,Low
2020-03-02 00:00:00,3,6,1465,0,0,3,0,Low
2020-03-02 01:00:00,2,15,1466,1,0,3,0,Low
2020-03-02 02:00:00,2,10,1467,2,0,3,0,Low
2020-03-02 03:00:00,2,13,1468,3,0,3,0,Low
2020-03-02 04:00:00,4,5,1469,4,0,3,0,Low
2020-03-02 05:00:00,1,63,1470,5,0,3,0,High
2020-03-02 06:00:00,1,57,1471,6,0,3,0,High
2020-03-02 07:00:00,2,83,1472,7,0,3,0,High
2020-03-02 08:00:00,1,141,1473,8,0,3,0,High
2020-03-02 09:00:00,2,88,1474,9,0,3,0,High
2020-03-02 10:00:00,4,19,1475,10,0,3,0,Low
2020-03-02 11:00:00,4,15,1476,11,0,3,0,Low
2020-03-02 12:00:00,3,32,1477,12,0,3,0,Medium
2020-03-02 13:00:00,4,27,1478,13,0,3,0,Medium
2020-03-02 14:00:00,2,36,1479,14,0,3,0,Medium
2020-03-02 15:00:00,4,16,1480,15,0,3,0,Low
2020-03-02 16:00:00,3,24,1481,16,0,3,0,Medium
2020-03-02 17:00:00,1,145,1482,17,0,3,0,High
2020-03-02 18:00:00,2,93,1483,18,0,3,0,High
2020-03-02 19:00:00,1,127,1484,19,0,3,0,High
2020-03-02 20:00:00,3,23,1485,20,0,3,0,Medium
2020-03-02 21:00:00,3,21,1486,21,0,3,0,Medium
2020-03-02 22:00:00,3,22,1487,22,0,3,0,Medium
2020-03-02 23:00:00,1,51,1488,23,0,3,0,High
2020-03-03 00:00:00,1,10,1489,0,1,3,0,Low
2020-03-03 01:00:00,1,5,1490,1,1,3,0,Low
2020-03-03 02:00:00,1,12,1491,2,1,3,0,Low
2020-03-03 03:00:00,3,4,1492,3,1,3,0,Low
2020-03-03 04:00:00,3,0,1493,4,1,3,0,Low
2020-03-03 05:00:00,2,45,1494,5,1,3,0,Medium
2020-03-03 06:00:00,2,40,1495,6,1,3,0,Medium
2020-03-03 07:00:00,1,123,1496,7,1,3,0,High
2020-03-03 08:00:00,4,42,1497,8,1,3,0,Medium
2020-03-03 09:00:00,4,39,1498,9,1,3,0,Medium
2020-03-03 10:00:00,3,29,1499,10,1,3,0,Medium
2020-03-03 11:00:00,3,29,1500,11,1,3,0,Medium
2020-03-03 12:00:00,3,36,1501,12,1,3,0,Medium
2020-03-03 13:00:00,2,58,1502,13,1,3,0,High
2020-03-03 14:00:00,2,36,1503,14,1,3,0,Medium
2020-03-03 15:00:00,3,19,1504,15,1,3,0,Low
2020-03-03 16:00:00,3,22,1505,16,1,3,0,Medium
2020-03-03 17:00:00,3,60,1506,17,1,3,0,High
2020-03-03 18:00:00,4,43,1507,18,1,3,0,Medium
2020-03-03 19:00:00,2,89,1508,19,1,3,0,High
2020-03-03 20:00:00,4,17,1509,20,1,3,0,Low
2020-03-03 21:00:00,4,17,1510,21,1,3,0,Low
2020-03-03 22:00:00,3,24,1511,22,1,3,0,Medium
2020-03-03 23:00:00,3,20,1512,23,1,3,0,Medium
2020-03-04 00:00:00,1,8,1513,0,2,3,0,Low
2020-03-04 01:00:00,1,4,1514,1,2,3,0,Low
2020-03-04 02:00:00,4,6,1515,2,2,3,0,Low
2020-03-04 03:00:00,2,0,1516,3,2,3,0,Low
2020-03-04 04:00:00,3,9,1517,4,2,3,0,Low
2020-03-04 05:00:00,3,28,1518,5,2,3,0,Medium
2020-03-04 06:00:00,4,17,1519,6,2,3,0,Low
2020-03-04 07:00:00,1,108,1520,7,2,3,0,High
2020-03-04 08:00:00,2,82,1521,8,2,3,0,High
2020-03-04 09:00:00,1,125,1522,9,2,3,0,High
2020-03-04 10:00:00,1,47,1523,10,2,3,0,Medium
2020-03-04 11:00:00,1,50,1524,11,2,3,0,High
2020-03-04 12:00:00,1,91,1525,12,2,3,0,High
2020-03-04 13:00:00,3,37,1526,13,2,3,0,Medium
2020-03-04 14:00:00,3,21,1527,14,2,3,0,Medium
2020-03-04 15:00:00,1,43,1528,15,2,3,0,Medium
2020-03-04 16:00:00,2,34,1529,16,2,3,0,Medium
2020-03-04 17:00:00,4,44,1530,17,2,3,0,Medium
2020-03-04 18:00:00,2,92,1531,18,2,3,0,High
2020-03-04 19:00:00,2,87,1532,19,2,3,0,High
2020-03-04 20:00:00,2,38,1533,20,2,3,0,Medium
2020-03-04 21:00:00,1,67,1534,21,2,3,0,High
2020-03-04 22:00:00,3,26,1535,22,2,3,0,Medium
2020-03-04 23:00:00,2,35,1536,23,2,3,0,Medium
2020-03-05 00:00:00,1,12,1537,0,3,3,0,Low
2020-03-05 01:00:00,2,7,1538,1,3,3,0,Low
2020-03-05 02:00:00,2,14,1539,2,3,3,0,Low
2020-03-05 03:00:00,1,9,1540,3,3,3,0,Low
2020-03-05 04:00:00,3,6,1541,4,3,3,0,Low
2020-03-05 05:00:00,3,24,1542,5,3,3,0,Medium
2020-03-05 06:00:00,4,16,1543,6,3,3,0,Low
2020-03-05 07:00:00,1,116,1544,7,3,3,0,High
2020-03-05 08:00:00,4,42,1545,8,3,3,0,Medium
2020-03-05 09:00:00,4,41,1546,9,3,3,0,Medium
2020-03-05 10:00:00,4,19,1547,10,3,3,0,Low
2020-03-05 11:00:00,3,22,1548,11,3,3,0,Medium
2020-03-05 12:00:00,1,89,1549,12,3,3,0,High
2020-03-05 13:00:00,4,25,1550,13,3,3,0,Medium
2020-03-05 14:00:00,1,65,1551,14,3,3,0,High
2020-03-05 15:00:00,1,42,1552,15,3,3,0,Medium
2020-03-05 16:00:00,3,25,1553,16,3,3,0,Medium
2020-03-05 17:00:00,4,46,1554,17,3,3,0,Medium
2020-03-05 18:00:00,4,43,1555,18,3,3,0,Medium
2020-03-05 19:00:00,1,137,1556,19,3,3,0,High
2020-03-05 20:00:00,2,41,1557,20,3,3,0,Medium
2020-03-05 21:00:00,3,17,1558,21,3,3,0,Low
2020-03-05 22:00:00,3,25,1559,22,3,3,0,Medium
2020-03-05 23:00:00,3,16,1560,23,3,3,0,Low
2020-03-06 00:00:00,3,3,1561,0,4,3,0,Low
2020-03-06 01:00:00,4,8,1562,1,4,3,0,Low
2020-03-06 02:00:00,4,3,1563,2,4,3,0,Low
2020-03-06 03:00:00,2,3,1564,3,4,3,0,Low
2020-03-06 04:00:00,3,5,1565,4,4,3,0,Low
2020-03-06 05:00:00,3,30,1566,5,4,3,0,Medium
2020-03-06 06:00:00,1,41,1567,6,4,3,0,Medium
2020-03-06 07:00:00,4,39,1568,7,4,3,0,Medium
2020-03-06 08:00:00,3,60,1569,8,4,3,0,High
2020-03-06 09:00:00,2,92,1570,9,4,3,0,High
2020-03-06 10:00:00,2,35,1571,10,4,3,0,Medium
2020-03-06 11:00:00,4,15,1572,11,4,3,0,Low
2020-03-06 12:00:00,2,63,1573,12,4,3,0,High
2020-03-06 13:00:00,2,61,1574,13,4,3,0,High
2020-03-06 14:00:00,4,19,1575,14,4,3,0,Low
2020-03-06 15:00:00,3,21,1576,15,4,3,0,Medium
2020-03-06 16:00:00,3,23,1577,16,4,3,0,Medium
2020-03-06 17:00:00,2,89,1578,17,4,3,0,High
2020-03-06 18:00:00,2,91,1579,18,4,3,0,High
2020-03-06 19:00:00,3,64,1580,19,4,3,0,High
2020-03-06 20:00:00,4,19,1581,20,4,3,0,Low
2020-03-06 21:00:00,2,31,1582,21,4,3,0,Medium
2020-03-06 22:00:00,1,63,1583,22,4,3,0,High
2020-03-06 23:00:00,4,18,1584,23,4,3,0,Low
2020-03-07 00:00:00,2,8,1585,0,5,3,1,Low
2020-03-07 01:00:00,2,12,1586,1,5,3,1,Low
2020-03-07 02:00:00,1,1,1587,2,5,3,1,Low
2020-03-07 03:00:00,1,8,1588,3,5,3,1,Low
2020-03-07 04:00:00,3,2,1589,4,5,3,1,Low
2020-03-07 05:00:00,4,8,1590,5,5,3,1,Low
2020-03-07 06:00:00,4,12,1591,6,5,3,1,Low
2020-03-07 07:00:00,3,43,1592,7,5,3,1,Medium
2020-03-07 08:00:00,4,23,1593,8,5,3,1,Medium
2020-03-07 09:00:00,4,27,1594,9,5,3,1,Medium
2020-03-07 10:00:00,4,13,1595,10,5,3,1,Low
2020-03-07 11:00:00,4,11,1596,11,5,3,1,Low
2020-03-07 12:00:00,4,17,1597,12,5,3,1,Low
2020-03-07 13:00:00,1,43,1598,13,5,3,1,Medium
2020-03-07 14:00:00,4,12,1599,14,5,3,1,Low
2020-03-07 15:00:00,1,29,1600,15,5,3,1,Medium
2020-03-07 16:00:00,4,6,1601,16,5,3,1,Low
2020-03-07 17:00:00,3,42,1602,17,5,3,1,Medium
2020-03-07 18:00:00,2,62,1603,18,5,3,1,High
2020-03-07 19:00:00,1,88,1604,19,5,3,1,High
2020-03-07 20:00:00,4,12,1605,20,5,3,1,Low
2020-03-07 21:00:00,3,18,1606,21,5,3,1,Low
2020-03-07 22:00:00,2,24,1607,22,5,3,1,Medium
2020-03-07 23:00:00,1,41,1608,23,5,3,1,Medium
2020-03-08 00:00:00,2,4,1609,0,6,3,1,Low
2020-03-08 01:00:00,3,7,1610,1,6,3,1,Low
2020-03-08 02:00:00,1,10,1611,2,6,3,1,Low
2020-03-08 03:00:00,2,6,1612,3,6,3,1,Low
2020-03-08 04:00:00,4,0,1613,4,6,3,1,Low
2020-03-08 05:00:00,1,37,1614,5,6,3,1,Medium
2020-03-08 06:00:00,2,19,1615,6,6,3,1,Low
2020-03-08 07:00:00,3,34,1616,7,6,3,1,Medium
2020-03-08 08:00:00,3,33,1617,8,6,3,1,Medium
2020-03-08 09:00:00,1,74,1618,9,6,3,1,High
2020-03-08 10:00:00,2,32,1619,10,6,3,1,Medium
2020-03-08 11:00:00,1,44,1620,11,6,3,1,Medium
2020-03-08 12:00:00,1,65,1621,12,6,3,1,High
2020-03-08 13:00:00,2,29,1622,13,6,3,1,Medium
2020-03-08 14:00:00,2,23,1623,14,6,3,1,Medium
2020-03-08 15:00:00,4,8,1624,15,6,3,1,Low
2020-03-08 16:00:00,2,20,1625,16,6,3,1,Medium
2020-03-08 17:00:00,3,36,1626,17,6,3,1,Medium
2020-03-08 18:00:00,1,96,1627,18,6,3,1,High
2020-03-08 19:00:00,1,85,1628,19,6,3,1,High
2020-03-08 20:00:00,3,18,1629,20,6,3,1,Low
2020-03-08 21:00:00,2,26,1630,21,6,3,1,Medium
2020-03-08 22:00:00,3,22,1631,22,6,3,1,Medium
2020-03-08 23:00:00,3,11,1632,23,6,3,1,Low
2020-03-09 00:00:00,4,7,1633,0,0,3,0,Low
2020-03-09 01:00:00,3,9,1634,1,0,3,0,Low
2020-03-09 02:00:00,1,6,1635,2,0,3,0,Low
2020-03-09 03:00:00,3,9,1636,3,0,3,0,Low
2020-03-09 04:00:00,1,15,1637,4,0,3,0,Low
2020-03-09 05:00:00,1,52,1638,5,0,3,0,High
2020-03-09 06:00:00,1,48,1639,6,0,3,0,Medium
2020-03-09 07:00:00,2,80,1640,7,0,3,0,High
2020-03-09 08:00:00,4,46,1641,8,0,3,0,Medium
2020-03-09 09:00:00,1,126,1642,9,0,3,0,High
2020-03-09 10:00:00,1,59,1643,10,0,3,0,High
2020-03-09 11:00:00,2,32,1644,11,0,3,0,Medium
2020-03-09 12:00:00,1,75,1645,12,0,3,0,High
2020-03-09 13:00:00,3,39,1646,13,0,3,0,Medium
2020-03-09 14:00:00,3,19,1647,14,0,3,0,Low
2020-03-09 15:00:00,4,17,1648,15,0,3,0,Low
2020-03-09 16:00:00,1,54,1649,16,0,3,0,High
2020-03-09 17:00:00,2,90,1650,17,0,3,0,High
2020-03-09 18:00:00,3,59,1651,18,0,3,0,High
2020-03-09 19:00:00,2,91,1652,19,0,3,0,High
2020-03-09 20:00:00,2,39,1653,20,0,3,0,Medium
2020-03-09 21:00:00,3,26,1654,21,0,3,0,Medium
2020-03-09 22:00:00,2,31,1655,22,0,3,0,Medium
